
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1073,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
17833,ERROR,GNSSTask,GNSS checkUblox time, 2
17833,ERROR,GNSSTask,GNSSTask time, 2
17876,ERROR,ControlTask,ControlTask time, 0
17879,ERROR,NavTask,NavigationTask time, 0
17886,ERROR,GGATask,GGATask time, 6
17933,ERROR,GNSSTask,GNSS checkUblox time, 2
17933,ERROR,GNSSTask,GNSSTask time, 2
17976,ERROR,ControlTask,ControlTask time, 0
17979,ERROR,NavTask,NavigationTask time, 0
18033,ERROR,GNSSTask,GNSS checkUblox time, 1
18033,ERROR,GNSSTask,GNSSTask time, 2
18076,ERROR,ControlTask,ControlTask time, 0
18079,ERROR,NavTask,NavigationTask time, 0
18133,ERROR,GNSSTask,GNSS checkUblox time, 2
18133,ERROR,GNSSTask,GNSSTask time, 2
18176,ERROR,ControlTask,ControlTask time, 0
18179,ERROR,NavTask,NavigationTask time, 0
18233,ERROR,GNSSTask,GNSS checkUblox time, 2
18233,ERROR,GNSSTask,GNSSTask time, 2
18276,ERROR,ControlTask,ControlTask time, 0
18279,ERROR,NavTask,NavigationTask time, 0
18333,ERROR,GNSSTask,GNSS checkUblox time, 2
18333,ERROR,GNSSTask,GNSSTask time, 2
18376,ERROR,ControlTask,ControlTask time, 0
18379,ERROR,NavTask,NavigationTask time, 0
18432,ERROR,GNSSTask,GNSS checkUblox time, 1
18433,ERROR,GNSSTask,GNSSTask time, 2
18476,ERROR,ControlTask,ControlTask time, 0
18479,ERROR,NavTask,NavigationTask time, 0
18532,ERROR,GNSSTask,GNSS checkUblox time, 1
18533,ERROR,GNSSTask,GNSSTask time, 2
18576,ERROR,ControlTask,ControlTask time, 0
18579,ERROR,NavTask,NavigationTask time, 0
18652,ERROR,GNSSTask,pushRawData time, 21
18653,ERROR,GNSSTask,GNSS checkUblox time, 1
18653,ERROR,GNSSTask,GNSSTask time, 22
18676,ERROR,ControlTask,ControlTask time, 0
18679,ERROR,NavTask,NavigationTask time, 0
18733,ERROR,GNSSTask,GNSS checkUblox time, 2
18733,ERROR,GNSSTask,GNSSTask time, 2
18776,ERROR,ControlTask,ControlTask time, 0
18779,ERROR,NavTask,NavigationTask time, 0
18833,ERROR,GNSSTask,GNSS checkUblox time, 2
18833,ERROR,GNSSTask,GNSSTask time, 2
18876,ERROR,ControlTask,ControlTask time, 0
18879,ERROR,NavTask,NavigationTask time, 0
18886,ERROR,GGATask,GGATask time, 6
18933,ERROR,GNSSTask,GNSS checkUblox time, 2
18933,ERROR,GNSSTask,GNSSTask time, 2
18976,ERROR,ControlTask,ControlTask time, 0
18979,ERROR,NavTask,NavigationTask time, 0
19032,ERROR,GNSSTask,GNSS checkUblox time, 1
19033,ERROR,GNSSTask,GNSSTask time, 2
19076,ERROR,ControlTask,ControlTask time, 0
19079,ERROR,NavTask,NavigationTask time, 0
19133,ERROR,GNSSTask,GNSS checkUblox time, 2
19133,ERROR,GNSSTask,GNSSTask time, 2
19176,ERROR,ControlTask,ControlTask time, 0
19179,ERROR,NavTask,NavigationTask time, 0
19233,ERROR,GNSSTask,GNSS checkUblox time, 2
19233,ERROR,GNSSTask,GNSSTask time, 2
19276,ERROR,ControlTask,ControlTask time, 0
19279,ERROR,NavTask,NavigationTask time, 0
19333,ERROR,GNSSTask,GNSS checkUblox time, 1
19333,ERROR,GNSSTask,GNSSTask time, 2
19376,ERROR,ControlTask,ControlTask time, 0
19379,ERROR,NavTask,NavigationTask time, 0
19432,ERROR,GNSSTask,GNSS checkUblox time, 1
19433,ERROR,GNSSTask,GNSSTask time, 2
19476,ERROR,ControlTask,ControlTask time, 0
19479,ERROR,NavTask,NavigationTask time, 0
19532,ERROR,GNSSTask,GNSS checkUblox time, 1
19533,ERROR,GNSSTask,GNSSTask time, 2
19576,ERROR,ControlTask,ControlTask time, 0
19579,ERROR,NavTask,NavigationTask time, 0
19633,ERROR,GNSSTask,GNSS checkUblox time, 2
19633,ERROR,GNSSTask,GNSSTask time, 2
19676,ERROR,ControlTask,ControlTask time, 0
19679,ERROR,NavTask,NavigationTask time, 0
19733,ERROR,GNSSTask,GNSS checkUblox time, 2
19733,ERROR,GNSSTask,GNSSTask time, 2
19776,ERROR,ControlTask,ControlTask time, 0
19779,ERROR,NavTask,NavigationTask time, 0
19833,ERROR,GNSSTask,GNSS checkUblox time, 2
19833,ERROR,GNSSTask,GNSSTask time, 2
19876,ERROR,ControlTask,ControlTask time, 0
19879,ERROR,NavTask,NavigationTask time, 0
19886,ERROR,GGATask,GGATask time, 6
19952,ERROR,GNSSTask,pushRawData time, 21
19953,ERROR,GNSSTask,GNSS checkUblox time, 1
19953,ERROR,GNSSTask,GNSSTask time, 22
19976,ERROR,ControlTask,ControlTask time, 0
19979,ERROR,NavTask,NavigationTask time, 0
20033,ERROR,GNSSTask,GNSS checkUblox time, 2
20033,ERROR,GNSSTask,GNSSTask time, 2
20076,ERROR,ControlTask,ControlTask time, 0
20079,ERROR,NavTask,NavigationTask time, 0
20133,ERROR,GNSSTask,GNSS checkUblox time, 2
20133,ERROR,GNSSTask,GNSSTask time, 2
20176,ERROR,ControlTask,ControlTask time, 0
20179,ERROR,NavTask,NavigationTask time, 0
20233,ERROR,GNSSTask,GNSS checkUblox time, 2
20233,ERROR,GNSSTask,GNSSTask time, 2
20276,ERROR,ControlTask,ControlTask time, 0
20279,ERROR,NavTask,NavigationTask time, 0
20332,ERROR,GNSSTask,GNSS checkUblox time, 1
20333,ERROR,GNSSTask,GNSSTask time, 2
20376,ERROR,ControlTask,ControlTask time, 0
20379,ERROR,NavTask,NavigationTask time, 0
20432,ERROR,GNSSTask,GNSS checkUblox time, 1
20433,ERROR,GNSSTask,GNSSTask time, 2
20476,ERROR,ControlTask,ControlTask time, 0
20479,ERROR,NavTask,NavigationTask time, 0
20532,ERROR,GNSSTask,GNSS checkUblox time, 1
20533,ERROR,GNSSTask,GNSSTask time, 2
20576,ERROR,ControlTask,ControlTask time, 0
20579,ERROR,NavTask,NavigationTask time, 0
20652,ERROR,GNSSTask,pushRawData time, 21
20653,ERROR,GNSSTask,GNSS checkUblox time, 1
20653,ERROR,GNSSTask,GNSSTask time, 22
20676,ERROR,ControlTask,ControlTask time, 0
20679,ERROR,NavTask,NavigationTask time, 0
20733,ERROR,GNSSTask,GNSS checkUblox time, 2
20733,ERROR,GNSSTask,GNSSTask time, 2
20776,ERROR,ControlTask,ControlTask time, 0
20779,ERROR,NavTask,NavigationTask time, 0
20833,ERROR,GNSSTask,GNSS checkUblox time, 1
20833,ERROR,GNSSTask,GNSSTask time, 2
20876,ERROR,ControlTask,ControlTask time, 0
20879,ERROR,NavTask,NavigationTask time, 0
20886,ERROR,GGATask,GGATask time, 6
20933,ERROR,GNSSTask,GNSS checkUblox time, 2
20933,ERROR,GNSSTask,GNSSTask time, 2
20976,ERROR,ControlTask,ControlTask time, 0
20979,ERROR,NavTask,NavigationTask time, 0
21033,ERROR,GNSSTask,GNSS checkUblox time, 1
21033,ERROR,GNSSTask,GNSSTask time, 2
21076,ERROR,ControlTask,ControlTask time, 0
21079,ERROR,NavTask,NavigationTask time, 0
21133,ERROR,GNSSTask,GNSS checkUblox time, 2
21133,ERROR,GNSSTask,GNSSTask time, 2
21176,ERROR,ControlTask,ControlTask time, 0
21179,ERROR,NavTask,NavigationTask time, 0
21233,ERROR,GNSSTask,GNSS checkUblox time, 2
21233,ERROR,GNSSTask,GNSSTask time, 2
21276,ERROR,ControlTask,ControlTask time, 0
21279,ERROR,NavTask,NavigationTask time, 0
21333,ERROR,GNSSTask,GNSS checkUblox time, 1
21333,ERROR,GNSSTask,GNSSTask time, 2
21376,ERROR,ControlTask,ControlTask time, 0
21379,ERROR,NavTask,NavigationTask time, 0
21432,ERROR,GNSSTask,GNSS checkUblox time, 1
21433,ERROR,GNSSTask,GNSSTask time, 2
21476,ERROR,ControlTask,ControlTask time, 0
21479,ERROR,NavTask,NavigationTask time, 0
21533,ERROR,GNSSTask,GNSS checkUblox time, 1
21533,ERROR,GNSSTask,GNSSTask time, 2
21576,ERROR,ControlTask,ControlTask time, 0
21579,ERROR,NavTask,NavigationTask time, 0
21633,ERROR,GNSSTask,GNSS checkUblox time, 2
21633,ERROR,GNSSTask,GNSSTask time, 2
21676,ERROR,ControlTask,ControlTask time, 0
21679,ERROR,NavTask,NavigationTask time, 0
21733,ERROR,GNSSTask,GNSS checkUblox time, 2
21733,ERROR,GNSSTask,GNSSTask time, 2
21776,ERROR,ControlTask,ControlTask time, 0
21779,ERROR,NavTask,NavigationTask time, 0
21833,ERROR,GNSSTask,GNSS checkUblox time, 2
21833,ERROR,GNSSTask,GNSSTask time, 2
21876,ERROR,ControlTask,ControlTask time, 0
21879,ERROR,NavTask,NavigationTask time, 0
21884,ERROR,GGATask,GGATask time, 4
21952,ERROR,GNSSTask,pushRawData time, 21
21953,ERROR,GNSSTask,GNSS checkUblox time, 1
21953,ERROR,GNSSTask,GNSSTask time, 22
21976,ERROR,ControlTask,ControlTask time, 0
21979,ERROR,NavTask,NavigationTask time, 0
22033,ERROR,GNSSTask,GNSS checkUblox time, 2
22033,ERROR,GNSSTask,GNSSTask time, 2
22076,ERROR,ControlTask,ControlTask time, 0
22079,ERROR,NavTask,NavigationTask time, 0
22133,ERROR,GNSSTask,GNSS checkUblox time, 2
22133,ERROR,GNSSTask,GNSSTask time, 2
22176,ERROR,ControlTask,ControlTask time, 0
22179,ERROR,NavTask,NavigationTask time, 0
22233,ERROR,GNSSTask,GNSS checkUblox time, 2
22233,ERROR,GNSSTask,GNSSTask time, 2
22276,ERROR,ControlTask,ControlTask time, 0
22279,ERROR,NavTask,NavigationTask time, 0
22332,ERROR,GNSSTask,GNSS checkUblox time, 1
22333,ERROR,GNSSTask,GNSSTask time, 2
22376,ERROR,ControlTask,ControlTask time, 0
22379,ERROR,NavTask,NavigationTask time, 0
22432,ERROR,GNSSTask,GNSS checkUblox time, 1
22433,ERROR,GNSSTask,GNSSTask time, 2
22476,ERROR,ControlTask,ControlTask time, 0
22479,ERROR,NavTask,NavigationTask time, 0
22532,ERROR,GNSSTask,GNSS checkUblox time, 1
22533,ERROR,GNSSTask,GNSSTask time, 2
22576,ERROR,ControlTask,ControlTask time, 0
22579,ERROR,NavTask,NavigationTask time, 0
22633,ERROR,GNSSTask,GNSS checkUblox time, 2
22633,ERROR,GNSSTask,GNSSTask time, 2
22676,ERROR,ControlTask,ControlTask time, 0
22679,ERROR,NavTask,NavigationTask time, 0
22733,ERROR,GNSSTask,GNSS checkUblox time, 2
22733,ERROR,GNSSTask,GNSSTask time, 2
22776,ERROR,ControlTask,ControlTask time, 0
22779,ERROR,NavTask,NavigationTask time, 0
22832,ERROR,GNSSTask,GNSS checkUblox time, 1
22833,ERROR,GNSSTask,GNSSTask time, 2
22876,ERROR,ControlTask,ControlTask time, 0
22879,ERROR,NavTask,NavigationTask time, 0
22887,ERROR,GGATask,GGATask time, 7
22953,ERROR,GNSSTask,pushRawData time, 22
22954,ERROR,GNSSTask,GNSS checkUblox time, 1
22954,ERROR,GNSSTask,GNSSTask time, 23
22976,ERROR,ControlTask,ControlTask time, 0
22979,ERROR,NavTask,NavigationTask time, 0
23033,ERROR,GNSSTask,GNSS checkUblox time, 2
23033,ERROR,GNSSTask,GNSSTask time, 2
23076,ERROR,ControlTask,ControlTask time, 0
23079,ERROR,NavTask,NavigationTask time, 0
23133,ERROR,GNSSTask,GNSS checkUblox time, 2
23133,ERROR,GNSSTask,GNSSTask time, 2
23176,ERROR,ControlTask,ControlTask time, 0
23179,ERROR,NavTask,NavigationTask time, 0
23233,ERROR,GNSSTask,GNSS checkUblox time, 2
23233,ERROR,GNSSTask,GNSSTask time, 2
23276,ERROR,ControlTask,ControlTask time, 0
23279,ERROR,NavTask,NavigationTask time, 0
23332,ERROR,GNSSTask,GNSS checkUblox time, 1
23333,ERROR,GNSSTask,GNSSTask time, 2
23376,ERROR,ControlTask,ControlTask time, 0
23379,ERROR,NavTask,NavigationTask time, 0
23432,ERROR,GNSSTask,GNSS checkUblox time, 1
23433,ERROR,GNSSTask,GNSSTask time, 2
23476,ERROR,ControlTask,ControlTask time, 0
23479,ERROR,NavTask,NavigationTask time, 0
23532,ERROR,GNSSTask,GNSS checkUblox time, 1
23533,ERROR,GNSSTask,GNSSTask time, 2
23576,ERROR,ControlTask,ControlTask time, 0
23579,ERROR,NavTask,NavigationTask time, 0
23650,ERROR,GNSSTask,pushRawData time, 19
23651,ERROR,GNSSTask,GNSS checkUblox time, 1
23651,ERROR,GNSSTask,GNSSTask time, 20
23676,ERROR,ControlTask,ControlTask time, 0
23679,ERROR,NavTask,NavigationTask time, 0
23733,ERROR,GNSSTask,GNSS checkUblox time, 2
23733,ERROR,GNSSTask,GNSSTask time, 2
23776,ERROR,ControlTask,ControlTask time, 0
23779,ERROR,NavTask,NavigationTask time, 0
23833,ERROR,GNSSTask,GNSS checkUblox time, 1
23833,ERROR,GNSSTask,GNSSTask time, 2
23876,ERROR,ControlTask,ControlTask time, 0
23879,ERROR,NavTask,NavigationTask time, 0
23886,ERROR,GGATask,GGATask time, 6
23933,ERROR,GNSSTask,GNSS checkUblox time, 2
23933,ERROR,GNSSTask,GNSSTask time, 2
23976,ERROR,ControlTask,ControlTask time, 0
23979,ERROR,NavTask,NavigationTask time, 0
24032,ERROR,GNSSTask,GNSS checkUblox time, 1
24033,ERROR,GNSSTask,GNSSTask time, 2
24076,ERROR,ControlTask,ControlTask time, 0
24079,ERROR,NavTask,NavigationTask time, 0
24133,ERROR,GNSSTask,GNSS checkUblox time, 2
24133,ERROR,GNSSTask,GNSSTask time, 2
24176,ERROR,ControlTask,ControlTask time, 0
24179,ERROR,NavTask,NavigationTask time, 0
24233,ERROR,GNSSTask,GNSS checkUblox time, 2
24233,ERROR,GNSSTask,GNSSTask time, 2
24276,ERROR,ControlTask,ControlTask time, 0
24279,ERROR,NavTask,NavigationTask time, 0
24332,ERROR,GNSSTask,GNSS checkUblox time, 1
24333,ERROR,GNSSTask,GNSSTask time, 2
24376,ERROR,ControlTask,ControlTask time, 0
24379,ERROR,NavTask,NavigationTask time, 0
24432,ERROR,GNSSTask,GNSS checkUblox time, 1
24433,ERROR,GNSSTask,GNSSTask time, 2
24476,ERROR,ControlTask,ControlTask time, 0
24479,ERROR,NavTask,NavigationTask time, 0
24532,ERROR,GNSSTask,GNSS checkUblox time, 1
24533,ERROR,GNSSTask,GNSSTask time, 2
24576,ERROR,ControlTask,ControlTask time, 0
24579,ERROR,NavTask,NavigationTask time, 0
24654,ERROR,GNSSTask,pushRawData time, 23
24655,ERROR,GNSSTask,GNSS checkUblox time, 1
24655,ERROR,GNSSTask,GNSSTask time, 24
24676,ERROR,ControlTask,ControlTask time, 0
24679,ERROR,NavTask,NavigationTask time, 0
24733,ERROR,GNSSTask,GNSS checkUblox time, 2
24733,ERROR,GNSSTask,GNSSTask time, 2
24776,ERROR,ControlTask,ControlTask time, 0
24779,ERROR,NavTask,NavigationTask time, 0
24833,ERROR,GNSSTask,GNSS checkUblox time, 1
24833,ERROR,GNSSTask,GNSSTask time, 2
24876,ERROR,ControlTask,ControlTask time, 0
24879,ERROR,NavTask,NavigationTask time, 0
24886,ERROR,GGATask,GGATask time, 6
24933,ERROR,GNSSTask,GNSS checkCallbacks time, 1
24933,ERROR,GNSSTask,GNSS checkUblox time, 2
24933,ERROR,GNSSTask,GNSSTask time, 2
24976,ERROR,ControlTask,ControlTask time, 0
24979,ERROR,NavTask,NavigationTask time, 0
25033,ERROR,GNSSTask,GNSS checkUblox time, 2
25033,ERROR,GNSSTask,GNSSTask time, 2
25076,ERROR,ControlTask,ControlTask time, 0
25079,ERROR,NavTask,NavigationTask time, 0
25133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
25133,ERROR,GNSSTask,GNSS checkUblox time, 2
25134,ERROR,GNSSTask,GNSSTask time, 3
25176,ERROR,ControlTask,ControlTask time, 0
25179,ERROR,NavTask,NavigationTask time, 0
25233,ERROR,GNSSTask,GNSS checkUblox time, 2
25233,ERROR,GNSSTask,GNSSTask time, 2
25276,ERROR,ControlTask,ControlTask time, 0
25279,ERROR,NavTask,NavigationTask time, 0
25333,ERROR,GNSSTask,GNSS checkUblox time, 1
25333,ERROR,GNSSTask,GNSSTask time, 2
25376,ERROR,ControlTask,ControlTask time, 0
25379,ERROR,NavTask,NavigationTask time, 0
25432,ERROR,GNSSTask,GNSS checkUblox time, 1
25433,ERROR,GNSSTask,GNSSTask time, 2
25476,ERROR,ControlTask,ControlTask time, 0
25479,ERROR,NavTask,NavigationTask time, 0
25532,ERROR,GNSSTask,GNSS checkUblox time, 1
25533,ERROR,GNSSTask,GNSSTask time, 2
25576,ERROR,ControlTask,ControlTask time, 0
25579,ERROR,NavTask,NavigationTask time, 0
25651,ERROR,GNSSTask,pushRawData time, 20
25652,ERROR,GNSSTask,GNSS checkUblox time, 1
25653,ERROR,GNSSTask,GNSSTask time, 22
25676,ERROR,ControlTask,ControlTask time, 0
25679,ERROR,NavTask,NavigationTask time, 0
25733,ERROR,GNSSTask,GNSS checkUblox time, 2
25733,ERROR,GNSSTask,GNSSTask time, 2
25776,ERROR,ControlTask,ControlTask time, 0
25779,ERROR,NavTask,NavigationTask time, 0
25833,ERROR,GNSSTask,GNSS checkUblox time, 1
25833,ERROR,GNSSTask,GNSSTask time, 2
25876,ERROR,ControlTask,ControlTask time, 0
25879,ERROR,NavTask,NavigationTask time, 0
25886,ERROR,GGATask,GGATask time, 6
25933,ERROR,GNSSTask,GNSS checkUblox time, 2
25933,ERROR,GNSSTask,GNSSTask time, 2
25976,ERROR,ControlTask,ControlTask time, 0
25979,ERROR,NavTask,NavigationTask time, 0
26032,ERROR,GNSSTask,GNSS checkUblox time, 1
26033,ERROR,GNSSTask,GNSSTask time, 2
26076,ERROR,ControlTask,ControlTask time, 0
26079,ERROR,NavTask,NavigationTask time, 0
26133,ERROR,GNSSTask,GNSS checkUblox time, 2
26133,ERROR,GNSSTask,GNSSTask time, 2
26176,ERROR,ControlTask,ControlTask time, 0
26179,ERROR,NavTask,NavigationTask time, 0
26233,ERROR,GNSSTask,GNSS checkUblox time, 2
26233,ERROR,GNSSTask,GNSSTask time, 2
26276,ERROR,ControlTask,ControlTask time, 0
26279,ERROR,NavTask,NavigationTask time, 0
26333,ERROR,GNSSTask,GNSS checkUblox time, 1
26333,ERROR,GNSSTask,GNSSTask time, 2
26376,ERROR,ControlTask,ControlTask time, 0
26379,ERROR,NavTask,NavigationTask time, 0
26432,ERROR,GNSSTask,GNSS checkUblox time, 1
26433,ERROR,GNSSTask,GNSSTask time, 2
26476,ERROR,ControlTask,ControlTask time, 0
26479,ERROR,NavTask,NavigationTask time, 0
26532,ERROR,GNSSTask,GNSS checkUblox time, 1
26533,ERROR,GNSSTask,GNSSTask time, 2
26576,ERROR,ControlTask,ControlTask time, 0
26579,ERROR,NavTask,NavigationTask time, 0
26654,ERROR,GNSSTask,pushRawData time, 23
26655,ERROR,GNSSTask,GNSS checkUblox time, 1
26655,ERROR,GNSSTask,GNSSTask time, 24
26676,ERROR,ControlTask,ControlTask time, 0
26679,ERROR,NavTask,NavigationTask time, 0
26733,ERROR,GNSSTask,GNSS checkUblox time, 2
26733,ERROR,GNSSTask,GNSSTask time, 2
26776,ERROR,ControlTask,ControlTask time, 0
26779,ERROR,NavTask,NavigationTask time, 0
26833,ERROR,GNSSTask,GNSS checkUblox time, 1
26833,ERROR,GNSSTask,GNSSTask time, 2
26876,ERROR,ControlTask,ControlTask time, 0
26879,ERROR,NavTask,NavigationTask time, 0
26886,ERROR,GGATask,GGATask time, 6
26933,ERROR,GNSSTask,GNSS checkCallbacks time, 1
26933,ERROR,GNSSTask,GNSS checkUblox time, 2
26933,ERROR,GNSSTask,GNSSTask time, 2
26976,ERROR,ControlTask,ControlTask time, 0
26979,ERROR,NavTask,NavigationTask time, 0
27033,ERROR,GNSSTask,GNSS checkUblox time, 2
27033,ERROR,GNSSTask,GNSSTask time, 2
27076,ERROR,ControlTask,ControlTask time, 0
27079,ERROR,NavTask,NavigationTask time, 0
27133,ERROR,GNSSTask,GNSS checkUblox time, 2
27133,ERROR,GNSSTask,GNSSTask time, 2
27176,ERROR,ControlTask,ControlTask time, 0
27179,ERROR,NavTask,NavigationTask time, 0
27233,ERROR,GNSSTask,GNSS checkUblox time, 2
27233,ERROR,GNSSTask,GNSSTask time, 2
27276,ERROR,ControlTask,ControlTask time, 0
27279,ERROR,NavTask,NavigationTask time, 0
27333,ERROR,GNSSTask,GNSS checkUblox time, 2
27333,ERROR,GNSSTask,GNSSTask time, 2
27376,ERROR,ControlTask,ControlTask time, 0
27379,ERROR,NavTask,NavigationTask time, 0
27432,ERROR,GNSSTask,GNSS checkUblox time, 1
27433,ERROR,GNSSTask,GNSSTask time, 2
27476,ERROR,ControlTask,ControlTask time, 0
27479,ERROR,NavTask,NavigationTask time, 0
27532,ERROR,GNSSTask,GNSS checkUblox time, 1
27533,ERROR,GNSSTask,GNSSTask time, 2
27576,ERROR,ControlTask,ControlTask time, 0
27579,ERROR,NavTask,NavigationTask time, 0
27653,ERROR,GNSSTask,pushRawData time, 22
27654,ERROR,GNSSTask,GNSS checkUblox time, 1
27654,ERROR,GNSSTask,GNSSTask time, 23
27676,ERROR,ControlTask,ControlTask time, 0
27679,ERROR,NavTask,NavigationTask time, 0
27733,ERROR,GNSSTask,GNSS checkUblox time, 2
27733,ERROR,GNSSTask,GNSSTask time, 2
27776,ERROR,ControlTask,ControlTask time, 0
27779,ERROR,NavTask,NavigationTask time, 0
27833,ERROR,GNSSTask,GNSS checkUblox time, 1
27833,ERROR,GNSSTask,GNSSTask time, 2
27876,ERROR,ControlTask,ControlTask time, 0
27879,ERROR,NavTask,NavigationTask time, 0
27886,ERROR,GGATask,GGATask time, 6
27933,ERROR,GNSSTask,GNSS checkUblox time, 2
27933,ERROR,GNSSTask,GNSSTask time, 2
27976,ERROR,ControlTask,ControlTask time, 0
27979,ERROR,NavTask,NavigationTask time, 0
28032,ERROR,GNSSTask,GNSS checkUblox time, 1
28033,ERROR,GNSSTask,GNSSTask time, 2
28076,ERROR,ControlTask,ControlTask time, 0
28079,ERROR,NavTask,NavigationTask time, 0
28132,ERROR,GNSSTask,GNSS checkUblox time, 1
28133,ERROR,GNSSTask,GNSSTask time, 2
28176,ERROR,ControlTask,ControlTask time, 0
28179,ERROR,NavTask,NavigationTask time, 0
28233,ERROR,GNSSTask,GNSS checkUblox time, 2
28233,ERROR,GNSSTask,GNSSTask time, 2
28276,ERROR,ControlTask,ControlTask time, 0
28279,ERROR,NavTask,NavigationTask time, 0
28333,ERROR,GNSSTask,GNSS checkUblox time, 1
28333,ERROR,GNSSTask,GNSSTask time, 2
28376,ERROR,ControlTask,ControlTask time, 0
28379,ERROR,NavTask,NavigationTask time, 0
28432,ERROR,GNSSTask,GNSS checkUblox time, 1
28433,ERROR,GNSSTask,GNSSTask time, 2
28476,ERROR,ControlTask,ControlTask time, 0
28479,ERROR,NavTask,NavigationTask time, 0
28532,ERROR,GNSSTask,GNSS checkUblox time, 1
28533,ERROR,GNSSTask,GNSSTask time, 2
28576,ERROR,ControlTask,ControlTask time, 0
28579,ERROR,NavTask,NavigationTask time, 0
28652,ERROR,GNSSTask,pushRawData time, 21
28653,ERROR,GNSSTask,GNSS checkUblox time, 1
28653,ERROR,GNSSTask,GNSSTask time, 22
28676,ERROR,ControlTask,ControlTask time, 0
28679,ERROR,NavTask,NavigationTask time, 0
28776,ERROR,ControlTask,ControlTask time, 0
28798,ERROR,NavTask,NavigationTask time, 0
28801,ERROR,GNSSTask,pushRawData time, 70
28802,ERROR,GNSSTask,GNSS checkUblox time, 1
28802,ERROR,GNSSTask,GNSSTask time, 71
28833,ERROR,GNSSTask,GNSS checkUblox time, 2
28833,ERROR,GNSSTask,GNSSTask time, 2
28876,ERROR,ControlTask,ControlTask time, 0
28879,ERROR,NavTask,NavigationTask time, 0
28886,ERROR,GGATask,GGATask time, 6
28933,ERROR,GNSSTask,GNSS checkUblox time, 2
28933,ERROR,GNSSTask,GNSSTask time, 2
28976,ERROR,ControlTask,ControlTask time, 0
28979,ERROR,NavTask,NavigationTask time, 0
29033,ERROR,GNSSTask,GNSS checkUblox time, 2
29033,ERROR,GNSSTask,GNSSTask time, 2
29076,ERROR,ControlTask,ControlTask time, 0
29079,ERROR,NavTask,NavigationTask time, 0
29133,ERROR,GNSSTask,GNSS checkUblox time, 1
29133,ERROR,GNSSTask,GNSSTask time, 2
29176,ERROR,ControlTask,ControlTask time, 0
29179,ERROR,NavTask,NavigationTask time, 0
29233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
29233,ERROR,GNSSTask,GNSS checkUblox time, 2
29234,ERROR,GNSSTask,GNSSTask time, 3
29276,ERROR,ControlTask,ControlTask time, 0
29279,ERROR,NavTask,NavigationTask time, 0
29333,ERROR,GNSSTask,GNSS checkUblox time, 2
29333,ERROR,GNSSTask,GNSSTask time, 2
29376,ERROR,ControlTask,ControlTask time, 0
29379,ERROR,NavTask,NavigationTask time, 0
29432,ERROR,GNSSTask,GNSS checkUblox time, 1
29433,ERROR,GNSSTask,GNSSTask time, 2
29476,ERROR,ControlTask,ControlTask time, 0
29479,ERROR,NavTask,NavigationTask time, 0
29533,ERROR,GNSSTask,GNSS checkUblox time, 2
29533,ERROR,GNSSTask,GNSSTask time, 2
29576,ERROR,ControlTask,ControlTask time, 0
29579,ERROR,NavTask,NavigationTask time, 0
29633,ERROR,GNSSTask,GNSS checkUblox time, 1
29633,ERROR,GNSSTask,GNSSTask time, 2
29676,ERROR,ControlTask,ControlTask time, 0
29679,ERROR,NavTask,NavigationTask time, 0
29733,ERROR,GNSSTask,GNSS checkUblox time, 2
29733,ERROR,GNSSTask,GNSSTask time, 2
29776,ERROR,ControlTask,ControlTask time, 0
29779,ERROR,NavTask,NavigationTask time, 0
29833,ERROR,GNSSTask,GNSS checkUblox time, 1
29833,ERROR,GNSSTask,GNSSTask time, 2
29876,ERROR,ControlTask,ControlTask time, 0
29879,ERROR,NavTask,NavigationTask time, 0
29886,ERROR,GGATask,GGATask time, 6
29972,ERROR,GNSSTask,pushRawData time, 41
29973,ERROR,GNSSTask,GNSSTask time, 42
29976,ERROR,ControlTask,ControlTask time, 0
29979,ERROR,NavTask,NavigationTask time, 0
30033,ERROR,GNSSTask,GNSS checkUblox time, 2
30033,ERROR,GNSSTask,GNSSTask time, 2
30076,ERROR,ControlTask,ControlTask time, 0
30079,ERROR,NavTask,NavigationTask time, 0
30132,ERROR,GNSSTask,GNSS checkUblox time, 1
30133,ERROR,GNSSTask,GNSSTask time, 2
30176,ERROR,ControlTask,ControlTask time, 0
30179,ERROR,NavTask,NavigationTask time, 0
30233,ERROR,GNSSTask,GNSS checkUblox time, 2
30233,ERROR,GNSSTask,GNSSTask time, 2
30276,ERROR,ControlTask,ControlTask time, 0
30279,ERROR,NavTask,NavigationTask time, 0
30333,ERROR,GNSSTask,GNSS checkUblox time, 1
30333,ERROR,GNSSTask,GNSSTask time, 2
30376,ERROR,ControlTask,ControlTask time, 0
30379,ERROR,NavTask,NavigationTask time, 0
30432,ERROR,GNSSTask,GNSS checkUblox time, 1
30433,ERROR,GNSSTask,GNSSTask time, 2
30476,ERROR,ControlTask,ControlTask time, 0
30479,ERROR,NavTask,NavigationTask time, 0
