
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1072,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
27538,ERROR,GNSSTask,GNSSTask time, 11
27473,ERROR,NavTask,NavigationTask time, 0
27579,ERROR,GNSSTask,GNSS checkUblox time, 2
27579,ERROR,GNSSTask,GNSSTask time, 2
27575,ERROR,ControlTask,ControlTask time, 0
27625,ERROR,ControlTask,ControlTask time, 0
27629,ERROR,GNSSTask,GNSS checkCallbacks time, 1
27646,ERROR,GNSSTask,GNSS checkUblox time, 19
27659,ERROR,GNSSTask,GNSSTask time, 32
27678,ERROR,GNSSTask,GNSS checkCallbacks time, 1
27685,ERROR,GNSSTask,GNSS checkUblox time, 8
27701,ERROR,GNSSTask,GNSSTask time, 24
27728,ERROR,GNSSTask,GNSS checkUblox time, 1
27729,ERROR,GNSSTask,GNSSTask time, 2
27675,ERROR,ControlTask,ControlTask time, 0
27756,ERROR,ControlTask,ControlTask time, 0
27779,ERROR,GNSSTask,GNSS checkUblox time, 2
27782,ERROR,GNSSTask,GNSSTask time, 5
27775,ERROR,ControlTask,ControlTask time, 0
27764,ERROR,NavTask,NavigationTask time, 0
27829,ERROR,GNSSTask,GNSS checkUblox time, 2
27836,ERROR,GNSSTask,GNSSTask time, 9
27825,ERROR,ControlTask,ControlTask time, 0
27875,ERROR,ControlTask,ControlTask time, 0
27879,ERROR,GNSSTask,GNSS checkUblox time, 2
27884,ERROR,GGATask,GGATask time, 5
27888,ERROR,GNSSTask,GNSSTask time, 11
27952,ERROR,GNSSTask,pushRawData time, 25
27953,ERROR,GNSSTask,GNSS checkUblox time, 1
27953,ERROR,GNSSTask,GNSSTask time, 26
27925,ERROR,ControlTask,ControlTask time, 0
27978,ERROR,GNSSTask,GNSS checkUblox time, 1
27980,ERROR,GNSSTask,GNSSTask time, 3
27975,ERROR,ControlTask,ControlTask time, 0
27923,ERROR,NavTask,NavigationTask time, 0
28029,ERROR,GNSSTask,GNSS checkUblox time, 2
28031,ERROR,GNSSTask,GNSSTask time, 4
28025,ERROR,ControlTask,ControlTask time, 0
28019,ERROR,NavTask,NavigationTask time, 0
28079,ERROR,GNSSTask,GNSS checkUblox time, 2
28083,ERROR,GNSSTask,GNSSTask time, 6
28075,ERROR,ControlTask,ControlTask time, 0
28129,ERROR,GNSSTask,GNSS checkCallbacks time, 1
28138,ERROR,GNSSTask,GNSS checkUblox time, 11
28151,ERROR,GNSSTask,GNSSTask time, 24
28125,ERROR,ControlTask,ControlTask time, 0
28178,ERROR,GNSSTask,GNSS checkCallbacks time, 1
28187,ERROR,GNSSTask,GNSS checkUblox time, 10
28201,ERROR,GNSSTask,GNSSTask time, 24
28229,ERROR,GNSSTask,GNSS checkUblox time, 2
28229,ERROR,GNSSTask,GNSSTask time, 2
28175,ERROR,ControlTask,ControlTask time, 0
28254,ERROR,ControlTask,ControlTask time, 0
28279,ERROR,GNSSTask,GNSS checkUblox time, 2
28280,ERROR,GNSSTask,GNSSTask time, 3
28275,ERROR,ControlTask,ControlTask time, 0
28271,ERROR,NavTask,NavigationTask time, 0
28329,ERROR,GNSSTask,GNSS checkUblox time, 2
28332,ERROR,GNSSTask,GNSSTask time, 5
28325,ERROR,ControlTask,ControlTask time, 0
28319,ERROR,NavTask,NavigationTask time, 0
28379,ERROR,GNSSTask,GNSS checkUblox time, 2
28385,ERROR,GNSSTask,GNSSTask time, 8
28375,ERROR,ControlTask,ControlTask time, 0
28425,ERROR,ControlTask,ControlTask time, 0
28429,ERROR,GNSSTask,GNSS checkUblox time, 2
28438,ERROR,GNSSTask,GNSSTask time, 11
28372,ERROR,NavTask,NavigationTask time, 0
28478,ERROR,GNSSTask,GNSS checkCallbacks time, 1
28478,ERROR,GNSSTask,GNSS checkUblox time, 1
28490,ERROR,GNSSTask,GNSSTask time, 13
28475,ERROR,ControlTask,ControlTask time, 0
28529,ERROR,GNSSTask,GNSS checkUblox time, 2
28530,ERROR,GNSSTask,GNSSTask time, 3
28525,ERROR,ControlTask,ControlTask time, 0
28564,ERROR,NavTask,NavigationTask time, 0
28579,ERROR,GNSSTask,GNSS checkUblox time, 2
28582,ERROR,GNSSTask,GNSSTask time, 5
28575,ERROR,ControlTask,ControlTask time, 0
28569,ERROR,NavTask,NavigationTask time, 0
28629,ERROR,GNSSTask,GNSS checkUblox time, 2
28638,ERROR,GNSSTask,GNSSTask time, 11
28625,ERROR,ControlTask,ControlTask time, 0
28679,ERROR,GNSSTask,GNSS checkUblox time, 2
28687,ERROR,GNSSTask,GNSSTask time, 10
28675,ERROR,ControlTask,ControlTask time, 0
28729,ERROR,GNSSTask,GNSS checkUblox time, 2
28730,ERROR,GNSSTask,GNSSTask time, 3
28725,ERROR,ControlTask,ControlTask time, 0
28722,ERROR,NavTask,NavigationTask time, 0
28779,ERROR,GNSSTask,GNSS checkUblox time, 2
28782,ERROR,GNSSTask,GNSSTask time, 5
28775,ERROR,ControlTask,ControlTask time, 0
28769,ERROR,NavTask,NavigationTask time, 0
28829,ERROR,GNSSTask,GNSS checkUblox time, 2
28835,ERROR,GNSSTask,GNSSTask time, 8
28825,ERROR,ControlTask,ControlTask time, 0
28875,ERROR,ControlTask,ControlTask time, 0
28879,ERROR,GNSSTask,GNSS checkUblox time, 2
28884,ERROR,GGATask,GGATask time, 5
28888,ERROR,GNSSTask,GNSSTask time, 11
28925,ERROR,ControlTask,ControlTask time, 0
28953,ERROR,GNSSTask,pushRawData time, 26
28954,ERROR,GNSSTask,GNSS checkUblox time, 1
28959,ERROR,GNSSTask,GNSSTask time, 32
28978,ERROR,GNSSTask,GNSS checkUblox time, 1
28988,ERROR,GNSSTask,GNSSTask time, 11
28975,ERROR,ControlTask,ControlTask time, 0
29029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
29029,ERROR,GNSSTask,GNSS checkUblox time, 2
29043,ERROR,GNSSTask,GNSSTask time, 16
29025,ERROR,ControlTask,ControlTask time, 0
29079,ERROR,GNSSTask,GNSS checkUblox time, 2
29082,ERROR,GNSSTask,GNSSTask time, 5
29075,ERROR,ControlTask,ControlTask time, 0
29125,ERROR,ControlTask,ControlTask time, 0
29129,ERROR,GNSSTask,GNSS checkCallbacks time, 1
29154,ERROR,GNSSTask,GNSS checkUblox time, 27
29167,ERROR,GNSSTask,GNSSTask time, 40
29181,ERROR,GNSSTask,GNSS checkUblox time, 1
29195,ERROR,GNSSTask,GNSSTask time, 15
29175,ERROR,ControlTask,ControlTask time, 0
29229,ERROR,GNSSTask,GNSS checkUblox time, 2
29234,ERROR,GNSSTask,GNSSTask time, 7
29225,ERROR,ControlTask,ControlTask time, 0
29221,ERROR,NavTask,NavigationTask time, 0
29279,ERROR,GNSSTask,GNSS checkUblox time, 2
29283,ERROR,GNSSTask,GNSSTask time, 6
29275,ERROR,ControlTask,ControlTask time, 0
29271,ERROR,NavTask,NavigationTask time, 0
29329,ERROR,GNSSTask,GNSS checkUblox time, 2
29331,ERROR,GNSSTask,GNSSTask time, 4
29325,ERROR,ControlTask,ControlTask time, 0
29319,ERROR,NavTask,NavigationTask time, 0
29378,ERROR,GNSSTask,GNSS checkUblox time, 1
29381,ERROR,GNSSTask,GNSSTask time, 4
29375,ERROR,ControlTask,ControlTask time, 0
29369,ERROR,NavTask,NavigationTask time, 0
29429,ERROR,GNSSTask,GNSS checkUblox time, 2
29430,ERROR,GNSSTask,GNSSTask time, 3
29425,ERROR,ControlTask,ControlTask time, 0
29417,ERROR,NavTask,NavigationTask time, 0
29479,ERROR,GNSSTask,GNSS checkUblox time, 2
29480,ERROR,GNSSTask,GNSSTask time, 3
29475,ERROR,ControlTask,ControlTask time, 0
29468,ERROR,NavTask,NavigationTask time, 0
29528,ERROR,GNSSTask,GNSS checkUblox time, 1
29533,ERROR,GNSSTask,GNSSTask time, 6
29525,ERROR,ControlTask,ControlTask time, 0
29520,ERROR,NavTask,NavigationTask time, 0
29579,ERROR,GNSSTask,GNSS checkUblox time, 2
29585,ERROR,GNSSTask,GNSSTask time, 8
29575,ERROR,ControlTask,ControlTask time, 0
29629,ERROR,GNSSTask,GNSS checkUblox time, 2
29629,ERROR,GNSSTask,GNSSTask time, 2
29625,ERROR,ControlTask,ControlTask time, 0
29679,ERROR,GNSSTask,GNSS checkUblox time, 2
29684,ERROR,GNSSTask,GNSSTask time, 7
29675,ERROR,ControlTask,ControlTask time, 0
29725,ERROR,ControlTask,ControlTask time, 0
29728,ERROR,GNSSTask,GNSS checkUblox time, 1
29738,ERROR,GNSSTask,GNSSTask time, 11
29672,ERROR,NavTask,NavigationTask time, 0
29778,ERROR,GNSSTask,GNSS checkCallbacks time, 1
29778,ERROR,GNSSTask,GNSS checkUblox time, 1
29790,ERROR,GNSSTask,GNSSTask time, 13
29775,ERROR,ControlTask,ControlTask time, 0
29829,ERROR,GNSSTask,GNSS checkUblox time, 2
29830,ERROR,GNSSTask,GNSSTask time, 3
29825,ERROR,ControlTask,ControlTask time, 0
29864,ERROR,NavTask,NavigationTask time, 0
29879,ERROR,GNSSTask,GNSS checkUblox time, 2
29884,ERROR,GGATask,GGATask time, 5
29885,ERROR,GNSSTask,GNSSTask time, 8
29875,ERROR,ControlTask,ControlTask time, 0
29950,ERROR,GNSSTask,pushRawData time, 23
29951,ERROR,GNSSTask,GNSSTask time, 24
29926,ERROR,ControlTask,ControlTask time, 0
29979,ERROR,GNSSTask,GNSS checkUblox time, 2
29980,ERROR,GNSSTask,GNSSTask time, 3
29975,ERROR,ControlTask,ControlTask time, 0
29972,ERROR,NavTask,NavigationTask time, 0
30028,ERROR,GNSSTask,GNSS checkUblox time, 1
30033,ERROR,GNSSTask,GNSSTask time, 6
30025,ERROR,ControlTask,ControlTask time, 0
30019,ERROR,NavTask,NavigationTask time, 0
30079,ERROR,GNSSTask,GNSS checkUblox time, 2
30085,ERROR,GNSSTask,GNSSTask time, 8
30075,ERROR,ControlTask,ControlTask time, 0
30129,ERROR,GNSSTask,GNSS checkCallbacks time, 1
30131,ERROR,GNSSTask,GNSS checkUblox time, 4
30156,ERROR,GNSSTask,GNSSTask time, 29
30178,ERROR,GNSSTask,GNSS checkUblox time, 1
30183,ERROR,GNSSTask,GNSSTask time, 6
30125,ERROR,ControlTask,ControlTask time, 0
30210,ERROR,ControlTask,ControlTask time, 0
30229,ERROR,GNSSTask,GNSS checkUblox time, 2
30236,ERROR,GNSSTask,GNSSTask time, 9
30225,ERROR,ControlTask,ControlTask time, 0
30275,ERROR,ControlTask,ControlTask time, 0
30278,ERROR,GNSSTask,GNSS checkUblox time, 1
30288,ERROR,GNSSTask,GNSSTask time, 11
30272,ERROR,NavTask,NavigationTask time, 0
30329,ERROR,GNSSTask,GNSS checkUblox time, 2
30329,ERROR,GNSSTask,GNSSTask time, 2
30325,ERROR,ControlTask,ControlTask time, 0
30315,ERROR,NavTask,NavigationTask time, 0
30378,ERROR,GNSSTask,GNSS checkUblox time, 1
30381,ERROR,GNSSTask,GNSSTask time, 4
30375,ERROR,ControlTask,ControlTask time, 0
30368,ERROR,NavTask,NavigationTask time, 0
30429,ERROR,GNSSTask,GNSS checkUblox time, 2
30433,ERROR,GNSSTask,GNSSTask time, 6
30425,ERROR,ControlTask,ControlTask time, 0
30420,ERROR,NavTask,NavigationTask time, 0
30478,ERROR,GNSSTask,GNSS checkUblox time, 1
30485,ERROR,GNSSTask,GNSSTask time, 8
30475,ERROR,ControlTask,ControlTask time, 0
30473,ERROR,NavTask,NavigationTask time, 0
30529,ERROR,GNSSTask,GNSS checkUblox time, 2
30534,ERROR,GNSSTask,GNSSTask time, 7
30525,ERROR,ControlTask,ControlTask time, 0
30521,ERROR,NavTask,NavigationTask time, 0
30578,ERROR,GNSSTask,GNSS checkUblox time, 1
30582,ERROR,GNSSTask,GNSSTask time, 5
30575,ERROR,ControlTask,ControlTask time, 0
30570,ERROR,NavTask,NavigationTask time, 0
30628,ERROR,GNSSTask,GNSS checkUblox time, 1
30637,ERROR,GNSSTask,GNSSTask time, 10
30625,ERROR,ControlTask,ControlTask time, 0
30678,ERROR,GNSSTask,GNSS checkUblox time, 1
30688,ERROR,GNSSTask,GNSSTask time, 11
30675,ERROR,ControlTask,ControlTask time, 0
30720,ERROR,NavTask,NavigationTask time, 0
30728,ERROR,GNSSTask,------------------------------------------
30737,ERROR,GNSSTask,GNSS SYS TIME: 2025-04-07 15:45 (UTC)
30750,ERROR,GNSSTask,------------------------------------------
30762,ERROR,GNSSTask,GNSS checkCallbacks time, 34
30777,ERROR,GNSSTask,GNSS checkUblox time, 50
30790,ERROR,GNSSTask,GNSSTask time, 63
30804,ERROR,GNSSTask,GNSS checkUblox time, 1
30816,ERROR,GNSSTask,GNSSTask time, 13
30830,ERROR,GNSSTask,GNSSTask time, 1
30825,ERROR,ControlTask,ControlTask time, 0
30855,ERROR,ControlTask,ControlTask time, 0
30879,ERROR,GNSSTask,GNSS checkUblox time, 2
30884,ERROR,GGATask,GGATask time, 5
30885,ERROR,GNSSTask,GNSSTask time, 8
30875,ERROR,ControlTask,ControlTask time, 0
30954,ERROR,GNSSTask,pushRawData time, 27
30955,ERROR,GNSSTask,GNSSTask time, 28
30927,ERROR,ControlTask,ControlTask time, 0
30978,ERROR,GNSSTask,GNSS checkUblox time, 1
30988,ERROR,GNSSTask,GNSSTask time, 11
30975,ERROR,ControlTask,ControlTask time, 0
31028,ERROR,GNSSTask,GNSSTask time, 1
31025,ERROR,ControlTask,ControlTask time, 0
31024,ERROR,NavTask,NavigationTask time, 0
31053,ERROR,NavTask,NavigationTask time, 0
31079,ERROR,GNSSTask,GNSS checkUblox time, 2
31080,ERROR,GNSSTask,GNSSTask time, 3
31075,ERROR,ControlTask,ControlTask time, 0
31066,ERROR,NavTask,NavigationTask time, 0
31128,ERROR,GNSSTask,GNSS checkUblox time, 1
31134,ERROR,GNSSTask,GNSSTask time, 7
31125,ERROR,ControlTask,ControlTask time, 0
31179,ERROR,GNSSTask,GNSS checkUblox time, 2
31182,ERROR,GNSSTask,GNSSTask time, 5
31175,ERROR,ControlTask,ControlTask time, 0
31121,ERROR,NavTask,NavigationTask time, 0
31228,ERROR,GNSSTask,GNSS checkUblox time, 1
31235,ERROR,GNSSTask,GNSSTask time, 8
31225,ERROR,ControlTask,ControlTask time, 0
31275,ERROR,ControlTask,ControlTask time, 0
31279,ERROR,GNSSTask,GNSS checkUblox time, 2
31288,ERROR,GNSSTask,GNSSTask time, 11
31221,ERROR,NavTask,NavigationTask time, 0
31328,ERROR,GNSSTask,GNSSTask time, 1
31325,ERROR,ControlTask,ControlTask time, 0
31314,ERROR,NavTask,NavigationTask time, 0
31353,ERROR,NavTask,NavigationTask time, 0
31379,ERROR,GNSSTask,GNSS checkUblox time, 2
31381,ERROR,GNSSTask,GNSSTask time, 4
31375,ERROR,ControlTask,ControlTask time, 0
31366,ERROR,NavTask,NavigationTask time, 0
31428,ERROR,GNSSTask,GNSS checkUblox time, 1
31435,ERROR,GNSSTask,GNSSTask time, 8
31425,ERROR,ControlTask,ControlTask time, 0
31421,ERROR,NavTask,NavigationTask time, 0
31478,ERROR,GNSSTask,GNSS checkUblox time, 1
31487,ERROR,GNSSTask,GNSSTask time, 10
31475,ERROR,ControlTask,ControlTask time, 0
31525,ERROR,ControlTask,ControlTask time, 0
31529,ERROR,GNSSTask,GNSS checkUblox time, 2
31539,ERROR,GNSSTask,GNSSTask time, 12
31473,ERROR,NavTask,NavigationTask time, 0
31578,ERROR,GNSSTask,GNSS checkUblox time, 1
31579,ERROR,GNSSTask,GNSSTask time, 2
31575,ERROR,ControlTask,ControlTask time, 0
31566,ERROR,NavTask,NavigationTask time, 0
31629,ERROR,GNSSTask,GNSS checkUblox time, 2
31631,ERROR,GNSSTask,GNSSTask time, 4
31625,ERROR,ControlTask,ControlTask time, 0
31679,ERROR,GNSSTask,GNSS checkCallbacks time, 1
31689,ERROR,GNSSTask,GNSS checkUblox time, 12
31703,ERROR,GNSSTask,GNSSTask time, 26
31728,ERROR,GNSSTask,GNSS checkUblox time, 1
31730,ERROR,GNSSTask,GNSSTask time, 3
31675,ERROR,ControlTask,ControlTask time, 0
31756,ERROR,ControlTask,ControlTask time, 0
31779,ERROR,GNSSTask,GNSS checkUblox time, 2
31780,ERROR,GNSSTask,GNSSTask time, 3
31775,ERROR,ControlTask,ControlTask time, 0
31718,ERROR,NavTask,NavigationTask time, 0
31828,ERROR,GNSSTask,GNSS checkUblox time, 1
31829,ERROR,GNSSTask,GNSSTask time, 2
31825,ERROR,ControlTask,ControlTask time, 0
31817,ERROR,NavTask,NavigationTask time, 0
31879,ERROR,GNSSTask,GNSS checkUblox time, 2
31879,ERROR,GNSSTask,GNSSTask time, 2
31885,ERROR,GGATask,GGATask time, 6
31875,ERROR,ControlTask,ControlTask time, 0
31950,ERROR,GNSSTask,pushRawData time, 23
31951,ERROR,GNSSTask,GNSS checkUblox time, 1
31951,ERROR,GNSSTask,GNSSTask time, 24
31925,ERROR,ControlTask,ControlTask time, 0
31979,ERROR,GNSSTask,GNSS checkUblox time, 2
31987,ERROR,GNSSTask,GNSSTask time, 10
31975,ERROR,ControlTask,ControlTask time, 0
32028,ERROR,GNSSTask,GNSS checkUblox time, 1
32029,ERROR,GNSSTask,GNSSTask time, 2
32025,ERROR,ControlTask,ControlTask time, 0
32067,ERROR,NavTask,NavigationTask time, 0
32079,ERROR,GNSSTask,GNSS checkUblox time, 2
32083,ERROR,GNSSTask,GNSSTask time, 6
32075,ERROR,ControlTask,ControlTask time, 0
32070,ERROR,NavTask,NavigationTask time, 0
32128,ERROR,GNSSTask,GNSS checkUblox time, 1
32135,ERROR,GNSSTask,GNSSTask time, 8
32179,ERROR,GNSSTask,GNSS checkUblox time, 2
32180,ERROR,GNSSTask,GNSSTask time, 3
32125,ERROR,ControlTask,ControlTask time, 0
32207,ERROR,ControlTask,ControlTask time, 0
32228,ERROR,GNSSTask,GNSS checkUblox time, 1
32234,ERROR,GNSSTask,GNSSTask time, 7
32225,ERROR,ControlTask,ControlTask time, 0
32222,ERROR,NavTask,NavigationTask time, 0
32279,ERROR,GNSSTask,GNSS checkUblox time, 2
32286,ERROR,GNSSTask,GNSSTask time, 9
32275,ERROR,ControlTask,ControlTask time, 0
32328,ERROR,GNSSTask,GNSSTask time, 1
32325,ERROR,ControlTask,ControlTask time, 0
32273,ERROR,NavTask,NavigationTask time, 0
32353,ERROR,NavTask,NavigationTask time, 0
32379,ERROR,GNSSTask,GNSS checkUblox time, 2
32380,ERROR,GNSSTask,GNSSTask time, 3
32375,ERROR,ControlTask,ControlTask time, 0
32367,ERROR,NavTask,NavigationTask time, 0
32428,ERROR,GNSSTask,GNSS checkUblox time, 1
32432,ERROR,GNSSTask,GNSSTask time, 5
32425,ERROR,ControlTask,ControlTask time, 0
32419,ERROR,NavTask,NavigationTask time, 0
32479,ERROR,GNSSTask,GNSS checkUblox time, 2
32484,ERROR,GNSSTask,GNSSTask time, 7
32475,ERROR,ControlTask,ControlTask time, 0
32525,ERROR,ControlTask,ControlTask time, 0
32528,ERROR,GNSSTask,GNSS checkUblox time, 1
32539,ERROR,GNSSTask,GNSSTask time, 12
32471,ERROR,NavTask,NavigationTask time, 0
32579,ERROR,GNSSTask,GNSS checkUblox time, 2
32579,ERROR,GNSSTask,GNSSTask time, 2
32575,ERROR,ControlTask,ControlTask time, 0
32565,ERROR,NavTask,NavigationTask time, 0
32628,ERROR,GNSSTask,GNSS checkUblox time, 1
32630,ERROR,GNSSTask,GNSSTask time, 3
32625,ERROR,ControlTask,ControlTask time, 0
32617,ERROR,NavTask,NavigationTask time, 0
32679,ERROR,GNSSTask,GNSS checkUblox time, 2
32690,ERROR,GNSSTask,GNSSTask time, 13
32675,ERROR,ControlTask,ControlTask time, 0
32728,ERROR,GNSSTask,GNSS checkUblox time, 1
32729,ERROR,GNSSTask,GNSSTask time, 2
32725,ERROR,ControlTask,ControlTask time, 0
32673,ERROR,NavTask,NavigationTask time, 0
32779,ERROR,GNSSTask,GNSS checkUblox time, 2
32781,ERROR,GNSSTask,GNSSTask time, 4
32775,ERROR,ControlTask,ControlTask time, 0
32768,ERROR,NavTask,NavigationTask time, 0
32828,ERROR,GNSSTask,GNSS checkUblox time, 1
32834,ERROR,GNSSTask,GNSSTask time, 7
32825,ERROR,ControlTask,ControlTask time, 0
32820,ERROR,NavTask,NavigationTask time, 0
32878,ERROR,GNSSTask,GNSS checkUblox time, 1
32885,ERROR,GGATask,GGATask time, 6
32887,ERROR,GNSSTask,GNSSTask time, 10
32875,ERROR,ControlTask,ControlTask time, 0
32952,ERROR,GNSSTask,pushRawData time, 25
32953,ERROR,GNSSTask,GNSS checkUblox time, 1
32961,ERROR,GNSSTask,GNSSTask time, 34
32979,ERROR,GNSSTask,GNSS checkUblox time, 2
32988,ERROR,GNSSTask,GNSSTask time, 11
32928,ERROR,ControlTask,ControlTask time, 0
33014,ERROR,ControlTask,ControlTask time, 0
33028,ERROR,GNSSTask,GNSS checkUblox time, 1
33040,ERROR,GNSSTask,GNSSTask time, 13
33026,ERROR,ControlTask,ControlTask time, 0
33078,ERROR,GNSSTask,GNSS checkCallbacks time, 1
33078,ERROR,GNSSTask,GNSS checkUblox time, 1
33090,ERROR,GNSSTask,GNSSTask time, 13
33075,ERROR,ControlTask,ControlTask time, 0
33128,ERROR,GNSSTask,GNSS checkUblox time, 1
33129,ERROR,GNSSTask,GNSSTask time, 1
33125,ERROR,ControlTask,ControlTask time, 0
33179,ERROR,GNSSTask,GNSS checkUblox time, 2
33183,ERROR,GNSSTask,GNSSTask time, 6
33175,ERROR,ControlTask,ControlTask time, 0
33173,ERROR,NavTask,NavigationTask time, 0
33228,ERROR,GNSSTask,GNSS checkUblox time, 1
33237,ERROR,GNSSTask,GNSSTask time, 10
33225,ERROR,ControlTask,ControlTask time, 0
33275,ERROR,ControlTask,ControlTask time, 0
33279,ERROR,GNSSTask,GNSS checkUblox time, 2
33288,ERROR,GNSSTask,GNSSTask time, 11
33224,ERROR,NavTask,NavigationTask time, 0
33328,ERROR,GNSSTask,GNSSTask time, 1
33325,ERROR,ControlTask,ControlTask time, 0
33314,ERROR,NavTask,NavigationTask time, 0
33354,ERROR,NavTask,NavigationTask time, 0
33379,ERROR,GNSSTask,GNSS checkUblox time, 2
33380,ERROR,GNSSTask,GNSSTask time, 3
33375,ERROR,ControlTask,ControlTask time, 0
33367,ERROR,NavTask,NavigationTask time, 0
33428,ERROR,GNSSTask,GNSS checkUblox time, 1
33432,ERROR,GNSSTask,GNSSTask time, 5
33425,ERROR,ControlTask,ControlTask time, 0
33419,ERROR,NavTask,NavigationTask time, 0
33479,ERROR,GNSSTask,GNSS checkUblox time, 2
33485,ERROR,GNSSTask,GNSSTask time, 8
33475,ERROR,ControlTask,ControlTask time, 0
33472,ERROR,NavTask,NavigationTask time, 0
33528,ERROR,GNSSTask,GNSS checkUblox time, 1
33538,ERROR,GNSSTask,GNSSTask time, 11
33525,ERROR,ControlTask,ControlTask time, 0
33578,ERROR,GNSSTask,GNSS checkCallbacks time, 1
33578,ERROR,GNSSTask,GNSS checkUblox time, 1
33590,ERROR,GNSSTask,GNSSTask time, 13
33575,ERROR,ControlTask,ControlTask time, 0
33628,ERROR,GNSSTask,GNSS checkUblox time, 1
33632,ERROR,GNSSTask,GNSSTask time, 5
33625,ERROR,ControlTask,ControlTask time, 0
33675,ERROR,ControlTask,ControlTask time, 0
33679,ERROR,GNSSTask,GNSS checkCallbacks time, 1
33697,ERROR,GNSSTask,GNSS checkUblox time, 20
33710,ERROR,GNSSTask,GNSSTask time, 33
33728,ERROR,GNSSTask,GNSS checkUblox time, 1
33737,ERROR,GNSSTask,GNSSTask time, 10
33725,ERROR,ControlTask,ControlTask time, 0
33778,ERROR,GNSSTask,GNSS checkCallbacks time, 1
33778,ERROR,GNSSTask,GNSS checkUblox time, 1
33790,ERROR,GNSSTask,GNSSTask time, 13
33775,ERROR,ControlTask,ControlTask time, 0
33828,ERROR,GNSSTask,GNSS checkUblox time, 1
33830,ERROR,GNSSTask,GNSSTask time, 3
33825,ERROR,ControlTask,ControlTask time, 0
33824,ERROR,NavTask,NavigationTask time, 0
33879,ERROR,GNSSTask,GNSS checkUblox time, 2
33884,ERROR,GGATask,GGATask time, 5
33886,ERROR,GNSSTask,GNSSTask time, 9
33875,ERROR,ControlTask,ControlTask time, 0
33950,ERROR,GNSSTask,pushRawData time, 23
33951,ERROR,GNSSTask,GNSSTask time, 24
33951,ERROR,ControlTask,ControlTask time, 24
33979,ERROR,GNSSTask,GNSS checkUblox time, 2
33982,ERROR,GNSSTask,GNSSTask time, 5
33975,ERROR,ControlTask,ControlTask time, 0
33969,ERROR,NavTask,NavigationTask time, 0
34028,ERROR,GNSSTask,GNSS checkUblox time, 1
34036,ERROR,GNSSTask,GNSSTask time, 9
34025,ERROR,ControlTask,ControlTask time, 0
34075,ERROR,ControlTask,ControlTask time, 0
34079,ERROR,GNSSTask,GNSS checkUblox time, 2
34088,ERROR,GNSSTask,GNSSTask time, 11
34022,ERROR,NavTask,NavigationTask time, 0
34128,ERROR,GNSSTask,GNSS checkUblox time, 1
34128,ERROR,GNSSTask,GNSSTask time, 1
34125,ERROR,ControlTask,ControlTask time, 0
34179,ERROR,GNSSTask,GNSS checkCallbacks time, 1
34189,ERROR,GNSSTask,GNSS checkUblox time, 12
34202,ERROR,GNSSTask,GNSSTask time, 25
34228,ERROR,GNSSTask,GNSS checkUblox time, 1
34229,ERROR,GNSSTask,GNSSTask time, 2
34175,ERROR,ControlTask,ControlTask time, 0
34255,ERROR,ControlTask,ControlTask time, 0
34279,ERROR,GNSSTask,GNSS checkUblox time, 2
34281,ERROR,GNSSTask,GNSSTask time, 4
34275,ERROR,ControlTask,ControlTask time, 0
34315,ERROR,NavTask,NavigationTask time, 0
34328,ERROR,GNSSTask,GNSS checkUblox time, 1
34332,ERROR,GNSSTask,GNSSTask time, 5
34325,ERROR,ControlTask,ControlTask time, 0
34320,ERROR,NavTask,NavigationTask time, 0
34379,ERROR,GNSSTask,GNSS checkUblox time, 2
34382,ERROR,GNSSTask,GNSSTask time, 5
34375,ERROR,ControlTask,ControlTask time, 0
34370,ERROR,NavTask,NavigationTask time, 0
34428,ERROR,GNSSTask,GNSS checkUblox time, 1
34433,ERROR,GNSSTask,GNSSTask time, 6
34425,ERROR,ControlTask,ControlTask time, 0
34419,ERROR,NavTask,NavigationTask time, 0
34479,ERROR,GNSSTask,GNSS checkUblox time, 2
34481,ERROR,GNSSTask,GNSSTask time, 4
34475,ERROR,ControlTask,ControlTask time, 0
34469,ERROR,NavTask,NavigationTask time, 0
34528,ERROR,GNSSTask,GNSS checkUblox time, 1
34530,ERROR,GNSSTask,GNSSTask time, 3
34525,ERROR,ControlTask,ControlTask time, 0
34518,ERROR,NavTask,NavigationTask time, 0
34579,ERROR,GNSSTask,GNSS checkUblox time, 2
34581,ERROR,GNSSTask,GNSSTask time, 4
34575,ERROR,ControlTask,ControlTask time, 0
34567,ERROR,NavTask,NavigationTask time, 0
34628,ERROR,GNSSTask,GNSS checkUblox time, 1
34633,ERROR,GNSSTask,GNSSTask time, 6
